HG01552	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988903/HG01552.final.cram	Unknown
HG01567	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988904/HG01567.final.cram	Unknown
HG01573	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988905/HG01573.final.cram	Unknown
HG01579	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988906/HG01579.final.cram	Unknown
HG01601	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988907/HG01601.final.cram	Caucasian
HG01604	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988908/HG01604.final.cram	Caucasian
HG01609	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988909/HG01609.final.cram	Caucasian
HG01611	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988910/HG01611.final.cram	Caucasian
HG01614	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988911/HG01614.final.cram	Caucasian
HG01616	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988912/HG01616.final.cram	Caucasian
HG01621	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988913/HG01621.final.cram	Caucasian
HG01622	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988914/HG01622.final.cram	Caucasian
HG01627	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988915/HG01627.final.cram	Caucasian
HG01629	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988916/HG01629.final.cram	Caucasian
HG01633	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988917/HG01633.final.cram	Caucasian
HG01667	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988918/HG01667.final.cram	Caucasian
HG01671	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988919/HG01671.final.cram	Caucasian
HG01674	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988920/HG01674.final.cram	Caucasian
HG01677	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988921/HG01677.final.cram	Caucasian
HG01681	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988922/HG01681.final.cram	Caucasian
HG01683	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988923/HG01683.final.cram	Caucasian
HG01687	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988924/HG01687.final.cram	Caucasian
HG01696	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988925/HG01696.final.cram	Caucasian
